Year,Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2018,2018-08,BYX Equities (Y),3603352249,1508915388,1672698567,6784966204,1.15E+11,64584826023,69308525357,2.49E+11,32159679,7525534,16502527,56187740
2018,2018-08,BZX Equities (Z),4178724844,1909842338,2489537851,8578105033,1.80E+11,1.23E+11,1.53E+11,4.56E+11,39841298,9071970,23241205,72154473
2018,2018-08,CHX (M),299764187,264675686,248051648,812491521,15050839971,25149291759,24372003189,64572134919,80044,99620,101960,281624
2018,2018-08,EDGA Equities (J),807455536,442038634,514641775,1764135945,31632243969,25411849440,25452100623,82496194033,7605148,2103723,4148029,13856900
2018,2018-08,EDGX Equities (K),3117501104,1399263569,3377696584,7894461257,1.30E+11,73882492044,1.44E+11,3.48E+11,23607910,5436237,18193393,47237540
2018,2018-08,FINRA / NYSE TRF (DN),4230285189,1761864953,5076800993,11068951135,1.45E+11,54490356011,2.37E+11,4.37E+11,9760392,3512193,11812865,25085450
2018,2018-08,FINRA / Nasdaq TRF Carteret (DQ),20682410602,7377898450,14134049432,42194358484,8.42E+11,4.18E+11,7.20E+11,1.98E+12,77202869,17043824,49174934,143421627
2018,2018-08,IEX (V),2066085143,348629502,1121735763,3536450408,94568354646,20234241769,68113976495,1.83E+11,14059226,1458819,7782803,23300848
2018,2018-08,NASDAQ (Q),7597206430,3111044259,11541979220,22250229909,3.88E+11,1.98E+11,7.17E+11,1.30E+12,71587581,13382323,73074585,158044489
2018,2018-08,NASDAQ BX (B),2289217936,640478817,1250654922,4180351675,1.10E+11,35715426935,69443980379,2.15E+11,24499362,3136311,13803070,41438743
2018,2018-08,NASDAQ PSX (X),324332237,371438600,285901114,981671951,13169843536,27456422140,21400781810,62027047487,2836001,1480744,2405473,6722218
2018,2018-08,NYSE (N),16058317843,427255530,582480731,17068054104,6.79E+11,31490677867,31134404533,7.41E+11,48791094,1564691,4260719,54616504
2018,2018-08,NYSE American (A),105037156,274013696,63143949,442194801,4690986186,3282563953,3687617956,11661168096,1068203,824091,607054,2499348
2018,2018-08,NYSE Arca (P),3613794517,5508442897,3545686788,12667924202,1.60E+11,2.89E+11,1.85E+11,6.34E+11,27827316,13971458,24426492,66225266
2018,2018-08,NYSE National (C),549680071,241194575,292836965,1083711611,16554051384,8509258535,10625276459,35688586377,5327346,1142892,2970210,9440448
2018,2018-09,BYX Equities (Y),3112343687,1302508580,1505079723,5919931990,1.05E+11,57943440220,64642036000,2.28E+11,27762115,6541814,14956578,49260507
2018,2018-09,BZX Equities (Z),3596212309,1708099637,2435841935,7740153881,1.57E+11,1.14E+11,1.44E+11,4.15E+11,33149690,8017315,21694547,62861552
2018,2018-09,CHX (M),298956906,272737468,178959865,750654239,17914443345,26416914449,17633424886,61964782681,83690,91012,97223,271925
2018,2018-09,EDGA Equities (J),678847198,410873132,460260744,1549981074,27755970235,23921574123,24955834964,76633379323,6387938,1874106,3904679,12166723
2018,2018-09,EDGX Equities (K),2402272513,1275939268,2903810255,6582022036,1.01E+11,63454813878,1.20E+11,2.84E+11,18678142,4726040,15975206,39379388
2018,2018-09,FINRA / NYSE TRF (DN),3384654335,1590173577,5071691619,10046519531,1.14E+11,43082696963,2.17E+11,3.74E+11,8089611,3290291,11434906,22814808
2018,2018-09,FINRA / Nasdaq TRF Carteret (DQ),18322267321,6620745838,13715560344,38658573503,7.51E+11,3.85E+11,6.63E+11,1.80E+12,65929148,14836599,44947463,125713210
2018,2018-09,FINRA / Nasdaq TRF Chicago (DB),12400,0,0,12400,1714300,0,0,1714300,1,0,0,1
2018,2018-09,IEX (V),1897324120,324860745,1093377364,3315562229,88500902804,18659367512,65403089972,1.73E+11,12962255,1405846,7741929,22110030
2018,2018-09,NASDAQ (Q),6536844944,2780146263,11940341245,21257332452,3.31E+11,1.76E+11,7.22E+11,1.23E+12,57805380,11060542,64811892,133677814
2018,2018-09,NASDAQ BX (B),1882233762,533494590,1077783410,3493511762,91721028226,28544935019,61249356591,1.82E+11,19995638,2609856,11848339,34453833
2018,2018-09,NASDAQ PSX (X),284936298,307549899,271595325,864081522,11817732723,24822191296,20884394225,57524318244,2487194,1234941,2426922,6149057
2018,2018-09,NYSE (N),16686184282,449453263,543942345,17679579890,7.37E+11,34019974412,28899383958,8.00E+11,44350263,1450464,3847094,49647821
2018,2018-09,NYSE American (A),96978620,348808174,60343002,506129796,4519784614,3102179567,3599896456,11221860637,993456,767528,582886,2343870
2018,2018-09,NYSE Arca (P),3191920142,4849948950,3310955294,11352824386,1.40E+11,2.64E+11,1.76E+11,5.79E+11,23897227,12118176,23541122,59556525
2018,2018-09,NYSE National (C),659599543,299648869,337934026,1297182438,20577128342,10285012449,13812686663,44674827453,6195626,1231601,3411330,10838557
2018,2018-10,BYX Equities (Y),4675306378,2280705774,2052532827,9008544979,1.45E+11,1.09E+11,88358477970,3.42E+11,39114837,11707123,19371945,70193905
2018,2018-10,BZX Equities (Z),6081727036,3932352891,3847942992,13862022919,2.62E+11,2.87E+11,2.39E+11,7.87E+11,55312529,20266407,34836612,110415548
2018,2018-10,CHX (M),309875591,446122940,244352073,1000350604,16557098567,51236255255,24695264200,92488618021,144526,242660,192156,579342
2018,2018-10,EDGA Equities (J),1089295798,788130885,681117354,2558544037,42707442786,52977157335,37548413208,1.33E+11,9711579,3770202,5718879,19200660
2018,2018-10,EDGX Equities (K),3645967151,2666648004,4211901455,10524516610,1.53E+11,1.71E+11,1.91E+11,5.14E+11,28682922,11862246,24160359,64705527
2018,2018-10,FINRA / NYSE TRF (DN),5040551214,2528492035,6669364636,14238407885,1.67E+11,95693825022,2.90E+11,5.53E+11,10951520,5401764,14627737,30981021
2018,2018-10,FINRA / Nasdaq TRF Carteret (DQ),25837704444,10653678985,18078581228,54569964657,1.03E+12,6.77E+11,8.90E+11,2.60E+12,94409797,24528498,61111814,180050109
2018,2018-10,IEX (V),2877911256,571223924,1531734857,4980870037,1.31E+11,36189501692,95433503668,2.63E+11,19804925,2549089,11129846,33483860
2018,2018-10,NASDAQ (Q),11329635994,5946279798,16357688296,33633604088,5.42E+11,4.18E+11,9.90E+11,1.95E+12,100455657,26103359,104215214,230774230
2018,2018-10,NASDAQ BX (B),2400260991,902178538,1349590744,4652030273,1.12E+11,51330755792,79888756672,2.43E+11,24236430,4432002,14273925,42942357
2018,2018-10,NASDAQ PSX (X),471013896,641704322,440405502,1553123720,19747923179,55865090020,39010339977,1.15E+11,3870554,2873537,3654763,10398854
2018,2018-10,NYSE (N),21626554290,922003997,912252019,23460810306,9.15E+11,71037575810,55726802445,1.04E+12,78425779,3459798,6291294,88176871
2018,2018-10,NYSE American (A),139739716,390122363,67489662,597351741,6332227248,5035765161,4329722561,15697714971,1351348,1104434,679073,3134855
2018,2018-10,NYSE Arca (P),5269189107,8932273767,4896227536,19097690410,2.21E+11,5.37E+11,2.71E+11,1.03E+12,39332261,26630307,35443357,101405925
2018,2018-10,NYSE National (C),1136381782,553154979,548928957,2238465718,36910850762,21017540719,25486656460,83415047942,10345237,2634683,5691839,18671759
2018,2018-11,BYX Equities (Y),3775400688,1777458184,1623394078,7176252950,1.08E+11,79371092846,65379870777,2.53E+11,31064610,8654456,15083033,54802099
2018,2018-11,BZX Equities (Z),5108808550,2607407849,3023705855,10739922254,2.17E+11,1.72E+11,1.75E+11,5.64E+11,47294328,13052009,28093381,88439718
2018,2018-11,CHX (M),237158410,409298539,197850631,844307580,12369234992,38408791434,21829800748,72607827173,100217,174776,157578,432571
2018,2018-11,EDGA Equities (J),1229325725,702749805,667513333,2599588863,49287004833,38017728596,38007317211,1.25E+11,11727725,3194086,6313591,21235402
2018,2018-11,EDGX Equities (K),3226603678,1823222741,2747145067,7796971486,1.29E+11,1.11E+11,1.39E+11,3.79E+11,25128218,7838204,18897672,51864094
2018,2018-11,FINRA / NYSE TRF (DN),4447157098,1998557246,4826085423,11271799767,1.38E+11,75212446798,2.26E+11,4.39E+11,9685381,3813813,11291151,24790345
2018,2018-11,FINRA / Nasdaq TRF Carteret (DQ),22923141215,9133706800,14322676615,46379524630,8.62E+11,5.30E+11,7.16E+11,2.11E+12,81299470,19369118,50436405,151104993
2018,2018-11,IEX (V),2744776673,526748744,1375503734,4647029151,1.16E+11,30503020774,77709099426,2.24E+11,19077803,2346322,10178342,31602467
2018,2018-11,NASDAQ (Q),9941296802,4515479820,13646407240,28103183862,4.45E+11,3.04E+11,8.02E+11,1.55E+12,88051507,18963472,88038628,195053607
2018,2018-11,NASDAQ BX (B),1887898440,647573976,1050690374,3586162790,82905135434,33916894076,55970693231,1.73E+11,18749886,3018277,10707580,32475743
2018,2018-11,NASDAQ PSX (X),378868656,446411372,341629697,1166909725,14711190153,33681683118,26973885790,75366759061,3144326,1676982,2741839,7563147
2018,2018-11,NYSE (N),19267402411,748162665,774621848,20790186924,7.94E+11,54444713667,41296111532,8.90E+11,63502081,2633863,5209116,71345060
2018,2018-11,NYSE American (A),114448063,277999091,54231467,446678621,4911383394,3670232212,3102490223,11684105829,1112597,776204,546958,2435759
2018,2018-11,NYSE Arca (P),4512433159,6778533188,3861433455,15152399802,1.84E+11,3.78E+11,2.10E+11,7.72E+11,34575098,19112693,29759284,83447075
2018,2018-11,NYSE National (C),825408798,388688785,388918052,1603015635,23379173590,12613867667,16429249897,52422291154,7280156,1642054,4046253,12968463
2018,2018-12,BYX Equities (Y),3819455983,2043048834,1590472071,7452976888,1.01E+11,93507779011,63736916026,2.58E+11,31164980,9973505,14976657,56115142
2018,2018-12,BZX Equities (Z),5118733481,3580100235,3131811383,11830645099,2.05E+11,2.52E+11,1.85E+11,6.42E+11,46750997,18547572,28819863,94118432
2018,2018-12,CHX (M),193157541,496577189,168848235,858582965,9078862589,48152968177,17185566363,74417397130,128393,314647,186833,629873
2018,2018-12,EDGA Equities (J),1433817092,798716793,756412055,2988945940,56066955732,46823709037,41732118192,1.45E+11,13743497,4003267,7140106,24886870
2018,2018-12,EDGX Equities (K),3387492958,2294276608,2624878167,8306647733,1.25E+11,1.57E+11,1.37E+11,4.19E+11,25245890,10797663,18174826,54218379
2018,2018-12,FINRA / NYSE TRF (DN),4644642393,2386588454,4566393746,11597624593,1.32E+11,1.06E+11,2.06E+11,4.44E+11,10263935,4658292,10607321,25529548
2018,2018-12,FINRA / Nasdaq TRF Carteret (DQ),23029196390,12292415038,14119846009,49441457437,8.10E+11,7.53E+11,6.97E+11,2.26E+12,79502497,24479059,46288675,150270231
2018,2018-12,IEX (V),2476726774,614781471,1233672955,4325181200,95606630248,35918403574,65900549443,1.97E+11,17562279,2777587,9181166,29521032
2018,2018-12,NASDAQ (Q),10130301407,5925142523,14541323597,30596767527,4.21E+11,4.09E+11,8.16E+11,1.64E+12,90273646,26343223,89272095,205888964
2018,2018-12,NASDAQ BX (B),1860329175,759476317,997126369,3616931861,73049141311,42939670008,49585085347,1.66E+11,17801366,3739467,9925806,31466639
2018,2018-12,NASDAQ PSX (X),382498160,609439613,358807293,1350745066,15061426943,49251485094,28305879104,92618791142,3166437,2543753,2919601,8629791
2018,2018-12,NYSE (N),22064637071,1174393560,936338837,24175369468,8.46E+11,87665792310,52051639866,9.86E+11,66394694,3909718,5586677,75891089
2018,2018-12,NYSE American (A),134825467,301977780,53583792,490387039,5553442085,4432828882,2872605144,12858876111,1291453,786657,539803,2617913
2018,2018-12,NYSE Arca (P),4595166338,8440215786,3756932881,16792315005,1.76E+11,4.97E+11,2.05E+11,8.78E+11,35286912,25659251,28673308,89619471
2018,2018-12,NYSE National (C),891297133,608210000,388480310,1887987443,23551419293,21525489362,15166682936,60243591590,7696766,2581469,3858961,14137196
Mont,Month,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2019,2019-01,BYX Equities (Y),3749499587,1675331654,1628891366,7053722607,1.02E+11,76392066496,64255297220,2.42E+11,29687349,7681490,14790554,52159393
2019,2019-01,BZX Equities (Z),4558672917,2322131249,2701925353,9582729519,1.82E+11,1.53E+11,1.52E+11,4.87E+11,40005629,11093238,24401402,75500269
2019,2019-01,EDGA Equities (J),1286639187,651320124,659900862,2597860173,48119908387,34842783938,37968759819,1.21E+11,11833861,3026875,6224881,21085617
2019,2019-01,EDGX Equities (K),3288713200,1694109852,2691109457,7673932509,1.24E+11,1.05E+11,1.31E+11,3.59E+11,23947727,7241779,16952920,48142426
2019,2019-01,FINRA / NYSE TRF (DN),4735117473,1948376407,5168704486,11852198366,1.32E+11,83228310933,2.09E+11,4.24E+11,11088673,4356214,12199228,27644115
2019,2019-01,FINRA / Nasdaq TRF Carteret (DQ),23484218804,10496032951,15293123274,49273375029,8.47E+11,6.32E+11,7.41E+11,2.22E+12,79882536,19730951,48765335,148378822
2019,2019-01,IEX (V),2540504872,528966757,1276911803,4346383432,1.01E+11,30654878791,69856523753,2.02E+11,17670164,2414472,9398932,29483568
2019,2019-01,NASDAQ (Q),9940084147,4102625825,13390656562,27433366534,4.21E+11,2.69E+11,7.47E+11,1.44E+12,84141839,18064041,83521831,185727711
2019,2019-01,NASDAQ BX (B),1901429098,625018721,1002662917,3529110736,79247545498,34081085613,52680059287,1.66E+11,18578909,3163935,10390110,32132954
2019,2019-01,NASDAQ PSX (X),364182399,432362594,317718458,1114263451,13102535936,35207188404,22414762053,70724486393,2856484,1825304,2434297,7116085
2019,2019-01,NYSE (N),19473171823,910668487,897167295,21281007605,7.51E+11,63045222174,44982748683,8.59E+11,58424308,2932747,5035892,66392947
2019,2019-01,NYSE American (A),131779319,245894985,49088807,426763111,5107194272,3387157290,2755580986,11249932549,1240871,790681,504523,2536075
2019,2019-01,NYSE Arca (P),4341688242,6486757984,3919482956,14747929182,1.68E+11,3.64E+11,2.04E+11,7.35E+11,31992796,18357989,27579273,77930058
2019,2019-01,NYSE Chicago (M),233748945,344106885,199934777,777790607,10577964889,30046705843,18941814779,59566485510,81102,169682,130586,381370
2019,2019-01,NYSE National (C),847321372,336075287,363583070,1546979729,22848435225,12641907566,14693222315,50183565106,7073611,1436587,3621894,12132092
2019,2019-02,BYX Equities (Y),3007827419,1215616979,1322532920,5545977318,88204412212,59260950715,53505523341,2.01E+11,24807990,6043227,12436718,43287935
2019,2019-02,BZX Equities (Z),3665973752,1588312851,2191540581,7445827184,1.45E+11,1.07E+11,1.17E+11,3.69E+11,31602945,7133537,19787556,58524038
2019,2019-02,EDGA Equities (J),1385180382,616648950,707091383,2708920715,51731996126,34226474746,38677798896,1.25E+11,12956129,3077966,6990497,23024592
2019,2019-02,EDGX Equities (K),2784456693,1203687828,2137660911,6125805432,1.06E+11,72350358955,1.04E+11,2.82E+11,19939035,4808340,13798578,38545953
2019,2019-02,FINRA / NYSE TRF (DN),4420063655,1645719236,4463343965,10529126856,1.29E+11,56548875877,1.70E+11,3.55E+11,10854996,3470926,11400915,25726837
2019,2019-02,FINRA / Nasdaq TRF Carteret (DQ),20985464125,7500893734,13444188576,41930546435,7.86E+11,4.36E+11,6.14E+11,1.84E+12,70448530,14957410,43571258,128977198
2019,2019-02,IEX (V),2161761540,363432084,1147151601,3672345225,90905847410,22019657190,59044723866,1.72E+11,15222302,1726038,8275865,25224205
2019,2019-02,NASDAQ (Q),8480408575,2938641895,11426351121,22845401591,3.75E+11,1.95E+11,6.07E+11,1.18E+12,71651929,12240288,70227400,154119617
2019,2019-02,NASDAQ BX (B),1819368688,458404742,948283940,3226057370,80941240744,25075577241,48698616255,1.55E+11,18814609,2410616,10179665,31404890
2019,2019-02,NASDAQ PSX (X),295870157,308957171,238958954,843786282,10395106233,29166431570,15686459936,55247997738,2262614,1291206,1770652,5324472
2019,2019-02,NYSE (N),16786389243,779988790,768836986,18335215019,6.59E+11,53704230855,36319340684,7.49E+11,48081627,2250636,4325968,54658231
2019,2019-02,NYSE American (A),119370574,267959317,53592166,440922057,4657391733,3147768754,2784650372,10589810859,1211532,769103,564030,2544665
2019,2019-02,NYSE Arca (P),3546765679,4723345271,3265050264,11535161214,1.39E+11,2.67E+11,1.54E+11,5.60E+11,25369597,12577734,23078586,61025917
2019,2019-02,NYSE Chicago (M),296592356,230342867,136570741,663505964,18429731232,20401748609,14567638186,53399118026,77626,71820,74513,223959
2019,2019-02,NYSE National (C),883385500,288538231,377727244,1549650975,24784936216,11325935305,14788186514,50899058034,7439554,1252934,3773771,12466259
2019,2019-03,BYX Equities (Y),3361142412,1610639309,1547199357,6518981078,1.03E+11,77929207352,62294043997,2.44E+11,28073915,7755055,14347388,50176358
2019,2019-03,BZX Equities (Z),3778711165,1898303968,2398577653,8075592786,1.57E+11,1.29E+11,1.39E+11,4.25E+11,33383375,8559684,22026708,63969767
2019,2019-03,EDGA Equities (J),1821463972,952191853,903858116,3677513941,64357394562,49761649780,51171756488,1.65E+11,16151154,4591228,8773545,29515927
2019,2019-03,EDGX Equities (K),2812867545,1360237879,2336037825,6509143249,1.11E+11,86149849555,1.15E+11,3.12E+11,20396699,5514218,14890655,40801572
2019,2019-03,FINRA / NYSE TRF (DN),4525027140,1868398654,5005752428,11399178222,1.36E+11,64183223845,1.92E+11,3.93E+11,11352282,3851173,12812852,28016307
2019,2019-03,FINRA / Nasdaq TRF Carteret (DQ),22391215329,8294023153,15170285846,45855524328,8.83E+11,4.97E+11,7.08E+11,2.09E+12,75210771,17264041,48529974,141004786
2019,2019-03,FINRA / Nasdaq TRF Chicago (DB),3041,2521,16291,21853,218012.1645,167968.9136,6668431.876,7054412.954,937,848,593,2378
2019,2019-03,IEX (V),2415545076,439358805,1259209069,4114112950,1.05E+11,27813272255,69508519172,2.03E+11,17435903,2055343,9514542,29005788
2019,2019-03,NASDAQ (Q),9184843394,3681397036,14099314894,26965555324,4.19E+11,2.46E+11,7.62E+11,1.43E+12,80192140,15069902,82995253,178257295
2019,2019-03,NASDAQ BX (B),1944492645,548053052,1042090427,3534636124,85230550359,30071532404,54384396089,1.70E+11,19966373,2747240,10941573,33655186
2019,2019-03,NASDAQ PSX (X),382310356,460063949,312116132,1154490437,12830404344,35738629587,20678693303,69247727234,2629834,1834341,2169943,6634118
2019,2019-03,NYSE (N),20868781703,1136311342,974781984,22979875029,8.36E+11,72203704292,46573712871,9.55E+11,55192098,3110761,5284843,63587702
2019,2019-03,NYSE American (A),134244310,353708422,58368514,546321246,5621528548,4232049769,3331023310,13184601627,1369078,949139,639137,2957354
2019,2019-03,NYSE Arca (P),4031605480,6233466100,3862346991,14127418571,1.58E+11,3.58E+11,1.85E+11,7.01E+11,27944881,17368556,27189703,72503140
2019,2019-03,NYSE Chicago (M),354909642,293472707,155577339,803959688,22744435920,24720322114,15025386641,62490144675,139038,86333,99615,324986
2019,2019-03,NYSE National (C),1152618066,521621721,497232113,2171471900,30370975195,19006852403,17902512087,67280339685,9356899,2061898,4716200,16134997
2019,2019-04,BYX Equities (Y),2839198857,1234677509,1263323402,5337199768,91861249203,60140073701,53775931146,2.06E+11,24495324,5916907,12302300,42714531
2019,2019-04,BZX Equities (Z),3476300407,1552913964,2095756444,7124970815,1.51E+11,98692256283,1.25E+11,3.75E+11,30910933,6780034,19879115,57570082
2019,2019-04,EDGA Equities (J),1803587347,681101069,896181650,3380870066,74114230727,34584261383,52493181100,1.61E+11,18080094,3528395,9977190,31585679
2019,2019-04,EDGX Equities (K),2476064463,1072426913,2002262929,5550754305,1.01E+11,62231312603,1.01E+11,2.65E+11,18709898,4088613,13244040,36042551
2019,2019-04,FINRA / NYSE TRF (DN),4503056948,1799088131,4832962774,11135107853,1.46E+11,53866172248,1.84E+11,3.84E+11,11542907,3815862,12263453,27622222
2019,2019-04,FINRA / Nasdaq TRF Carteret (DQ),21054094114,7553713686,13779526715,42387334515,8.63E+11,4.51E+11,6.65E+11,1.98E+12,74635399,15758790,46261394,136655583
2019,2019-04,FINRA / Nasdaq TRF Chicago (DB),9590687,3275556,9164447,22030690,373416542.6,164188883.5,696754605.1,1234360031,37868,11239,46643,95750
2019,2019-04,IEX (V),2277084488,356780174,1152489052,3786353714,1.05E+11,22566589645,66693165178,1.95E+11,16201614,1651237,8720290,26573141
2019,2019-04,NASDAQ (Q),8193070601,2907600392,11541676487,22642347480,3.87E+11,1.85E+11,6.47E+11,1.22E+12,70837315,11247933,73913984,155999232
2019,2019-04,NASDAQ BX (B),1527177286,416660387,792345660,2736183333,69263401054,23056417790,45008604523,1.37E+11,15819990,2046404,8505047,26371441
2019,2019-04,NASDAQ PSX (X),343290346,338252725,274489537,956032608,12421290536,24045127277,19063463381,55529881195,2402803,1254780,2045336,5702919
2019,2019-04,NYSE (N),16582095194,852191425,790941636,18225228255,6.79E+11,51789004798,37944497192,7.69E+11,50725601,2327283,4587877,57640761
2019,2019-04,NYSE American (A),125275575,302485475,56664110,484425160,5423232513,3882475661,3443070401,12748778575,1322000,950360,653736,2926096
2019,2019-04,NYSE Arca (P),3624333113,5148599881,3463408183,12236341177,1.55E+11,2.86E+11,1.79E+11,6.20E+11,26100126,13397202,25149197,64646525
2019,2019-04,NYSE Chicago (M),238365366,244816508,161746831,644928705,10064764885,20540901717,16022590055,46628256657,72775,48018,80346,201139
2019,2019-04,NYSE National (C),1017874242,529621703,440586935,1988082880,27453013014,19255128714,15347295727,62055437454,8430799,2164795,4272155,14867749
2019,2019-05,BYX Equities (Y),3395589236,1542428259,1512657857,6450675352,1.01E+11,77921451294,62262856859,2.41E+11,33012356,8373699,16538534,57924589
2019,2019-05,BZX Equities (Z),3852277597,2175033736,2572887650,8600198983,1.63E+11,1.49E+11,1.53E+11,4.64E+11,35982174,10067032,24542876,70592082
2019,2019-05,EDGA Equities (J),1848084313,614693492,948812195,3411590000,74899281071,33931713246,47752194589,1.57E+11,20764827,3432893,11297095,35494815
2019,2019-05,EDGX Equities (K),2876603380,1565600245,2294382664,6736586289,1.12E+11,1.04E+11,1.24E+11,3.41E+11,24937078,7069046,18546811,50552935
2019,2019-05,FINRA / NYSE TRF (DN),4533957289,1949634959,4582337873,11065930121,1.35E+11,66891554345,2.04E+11,4.06E+11,11421235,4022002,12314970,27758207
2019,2019-05,FINRA / Nasdaq TRF Carteret (DQ),22369985606,8293640888,14601868172,45265494666,8.65E+11,5.03E+11,7.13E+11,2.08E+12,83119120,19032765,53414649,155566534
2019,2019-05,FINRA / Nasdaq TRF Chicago (DB),84620801,40834454,107301530,232756785,3081248726,2264455012,6724385754,12070089492,303729,132898,472263,908890
2019,2019-05,IEX (V),2609058261,427719579,1368333833,4405111673,1.12E+11,29526291630,76234089316,2.18E+11,18693146,2028645,10593715,31315506
2019,2019-05,NASDAQ (Q),9968897717,4248742734,13527037923,27744678374,4.57E+11,2.80E+11,7.79E+11,1.52E+12,95791708,17916448,97677840,211385996
2019,2019-05,NASDAQ BX (B),1399020242,669990309,741507844,2810518395,55123989323,33384010079,42988891164,1.31E+11,14017053,2781425,7912945,24711423
2019,2019-05,NASDAQ PSX (X),432541684,477067427,338023124,1247632235,14638941518,32246684257,25054579213,71940204987,2941629,1839751,2871181,7652561
2019,2019-05,NYSE (N),18451101111,1001018117,905029070,20357148298,7.40E+11,64326070743,45524725724,8.50E+11,62471106,2697892,5287268,70456266
2019,2019-05,NYSE American (A),152105467,311492259,76733595,540331321,6520529280,5202775473,4361436735,16084741488,1640592,1116727,871762,3629081
2019,2019-05,NYSE Arca (P),4089486052,6120404510,3641631917,13851522479,1.67E+11,3.68E+11,1.97E+11,7.32E+11,30904120,17246840,29173315,77324275
2019,2019-05,NYSE Chicago (M),239441576,313461883,178372243,731275702,11741082780,29168951043,17930469176,58840502998,107979,98545,141164,347688
2019,2019-05,NYSE National (C),948085343,526364732,425819998,1900270073,23460435690,20077747241,13899601554,57437784485,7874953,2322265,4068387,14265605
2019,2019-06,BYX Equities (Y),2978225006,1305966566,1314509730,5598701302,87553675609,63881864969,53171185313,2.05E+11,29973842,7004430,14942223,51920495
2019,2019-06,BZX Equities (Z),3450760313,1774851707,2336575093,7562187113,1.50E+11,1.17E+11,1.33E+11,4.01E+11,32057264,7695903,21465342,61218509
2019,2019-06,EDGA Equities (J),1741204319,535098455,874459841,3150762615,69782203386,28078592385,39347371040,1.37E+11,21550550,3054699,11142163,35747412
2019,2019-06,EDGX Equities (K),2464813342,1322979547,1939868812,5727661701,93395420013,80080826902,94780036045,2.68E+11,23689260,5944903,16030452,45664615
2019,2019-06,FINRA / NYSE TRF (DN),3776591704,1799587868,4085504648,9661684220,1.12E+11,55780060209,1.67E+11,3.34E+11,9343676,3623022,10080062,23046760
2019,2019-06,FINRA / Nasdaq TRF Carteret (DQ),20713273421,7904381269,14068699279,42686353969,8.15E+11,4.64E+11,6.67E+11,1.95E+12,72810767,16293734,45829546,134934047
2019,2019-06,FINRA / Nasdaq TRF Chicago (DB),79831950,35135909,88069186,203037045,2720814752,1821397210,5505634300,10047846261,278925,117374,412491,808790
2019,2019-06,IEX (V),2314928716,385791961,1214312043,3915032720,99894144229,23032093286,66636485595,1.90E+11,16978623,1838661,9542768,28360052
2019,2019-06,NASDAQ (Q),8862619052,3684896699,13511631942,26059147693,3.97E+11,2.19E+11,7.22E+11,1.34E+12,85619379,14827019,83161472,183607870
2019,2019-06,NASDAQ BX (B),1181442285,585367502,616973853,2383783640,48297286789,27175276577,33414728887,1.09E+11,11982201,2354842,6465718,20802761
2019,2019-06,NASDAQ PSX (X),439701436,387691621,291567176,1118960233,13724600169,23557658968,19022365014,56304624150,2987551,1496949,2488924,6973424
2019,2019-06,NYSE (N),18580952050,759760425,740821171,20081533646,7.68E+11,43850415113,35908736831,8.48E+11,53976212,1929204,4459827,60365243
2019,2019-06,NYSE American (A),144262099,478797989,73793108,696853196,6070173064,5330145658,3909345686,15309664409,1628209,1207043,854140,3689392
2019,2019-06,NYSE Arca (P),3549011058,5194746983,3185980656,11929738697,1.43E+11,2.96E+11,1.65E+11,6.04E+11,29882915,13926801,27952042,71761758
2019,2019-06,NYSE Chicago (M),180621910,278017565,134847140,593486615,9442082433,25333145070,16334338055,51109565558,105522,87442,118933,311897
2019,2019-06,NYSE National (C),792483647,397514501,343887237,1533885385,19202078106,14200729689,10553623035,43956430830,6529143,1683975,3257364,11470482
2019,2019-07,BYX Equities (Y),2967811616,1197301439,1263336531,5428449586,89525083208,58844694385,52044797362,2.00E+11,30078196,6458214,14564598,51101008
2019,2019-07,BZX Equities (Z),3778620342,1650395836,2347132010,7776148188,1.68E+11,1.14E+11,1.40E+11,4.22E+11,33402874,7252756,21294534,61950164
2019,2019-07,EDGA Equities (J),2006511045,586690744,941923824,3535125613,73182058850,30093096910,42183063354,1.45E+11,23069889,3300898,11466589,37837376
2019,2019-07,EDGX Equities (K),3099070072,1456567539,2587485675,7143123286,1.12E+11,81885036157,1.24E+11,3.17E+11,26073450,6247611,18183738,50504799
2019,2019-07,FINRA / NYSE TRF (DN),4323258606,1676034130,4539012423,10538305159,1.23E+11,54522372041,1.77E+11,3.54E+11,10167015,3642153,10470769,24279937
2019,2019-07,FINRA / Nasdaq TRF Carteret (DQ),20579627623,7073031334,13070302281,40722961238,8.11E+11,4.04E+11,6.30E+11,1.84E+12,74871835,16084558,45852314,136808707
2019,2019-07,FINRA / Nasdaq TRF Chicago (DB),86075733,35209889,86948521,208234143,2903646768,1696886692,5508683136,10109216596,306865,126957,409204,843026
2019,2019-07,IEX (V),2328204800,346518115,1187425000,3862147915,1.05E+11,22494937364,68237086905,1.96E+11,17105671,1669331,9282058,28057060
